計畫名稱,鑽孔編號,試驗編號,試驗中文名稱,試驗英文名稱,取樣編號,上限深度(公尺),下限深度(公尺),統一土壤分類,含水量(%),液性限度(%),塑性指數(%),比重,礫石(%),砂(%),粉土(%),黏土(%),統體密度(t/m3),空隙比,D10(mm),D30(mm),D60(mm),統體單位重(t/m3),不擾動試體無圍壓縮強度(kg/cm2),不擾動試體破壞應變(%),不擾動試體初始含水量(%),不擾動試體最終含水量(%),重模試體無圍壓縮強度(kg/cm2),重模試體破壞應變(%),重模試體初始含水量(%),重模試體最終含水量(%),靈敏度,壓縮指數(Cc),再壓指數(Cr),預壓密壓力(kg/cm2),試體初始含水量(%),試體最終含水量(%),試體初始空隙比,試體最終空隙比,試體初始飽和度(%),試體最終飽和度(%),座標系統,孔口X座標,孔口Y座標,尖峰凝聚力(kg/cm2),尖峰內摩擦角(度),試體最終單位重(t/m3),細料(%),乾密度(t/m3),凝聚力(kg/cm2),內摩擦角(度),有效凝聚力(kg/cm2),有效內摩擦角(度),初始含水量(%),最終含水量(%),初始單位重(t/m3),初始飽和度(%),破壞時孔隙水壓參數A,壓密係數(10^-3cm2/s),不擾動試體初始單位重(t/m3),殘餘凝聚力(kg/cm2),殘餘內摩擦角(度),試體初始單位重(t/m3),最終單位重(t/m3),不擾動剪力強度(kg/cm2),重模剪力強度(kg/cm2),十字片直徑(mm),十字片長度(mm),乾單位重(t/m3),孔口Y座標.1,N_value,SPTN_ori,Confidence(%),_matched,TWD97_X,TWD97_Y,water_depth(m),鑽孔地表高程
台北捷運松山線DG168設計標補充地質鑽探與試驗,01016607DG168_SA-5,,,,S-16,29.5,30.0,CL,24.7,32.7,13.9,2.71,,,,,,0.67,,,,2.02,,,,,,,,,,,,,,,,,,,TW67,305965.331,2771812.824,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,306794.0439,2771606.579,1.21,105.39
台北捷運松山線DG168設計標補充地質鑽探與試驗,01016607DG168_SA-5,,,,S-17,31.0,31.5,ML,25.7,--,NP,2.71,,,,,,0.7,,,,2.01,,,,,,,,,,,,,,,,,,,TW67,305965.331,2771812.824,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,306794.0439,2771606.579,1.21,105.39
台北捷運松山線DG168設計標補充地質鑽探與試驗,01016607DG168_SA-5,,,,S-18,32.5,33.0,CL,27.3,31.7,13,2.72,,,,,,0.77,,,,1.95,,,,,,,,,,,,,,,,,,,TW67,305965.331,2771812.824,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,306794.0439,2771606.579,1.21,105.39
台北捷運松山線DG168設計標補充地質鑽探與試驗,01016607DG168_SA-5,,,,S-19,34.0,34.5,CL,32.6,36.6,16.7,2.71,,,,,,0.89,,,,1.9,,,,,,,,,,,,,,,,,,,TW67,305965.331,2771812.824,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,306794.0439,2771606.579,1.21,105.39
台北捷運松山線DG168設計標補充地質鑽探與試驗,01016607DG168_SA-5,,,,S-20,35.5,36.0,CL,31.5,43.5,18.9,2.71,,,,,,0.85,,,,1.92,,,,,,,,,,,,,,,,,,,TW67,305965.331,2771812.824,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,306794.0439,2771606.579,1.21,105.39
台北捷運松山線DG168設計標補充地質鑽探與試驗,01016607DG168_SA-5,,,,S-21,37.0,37.5,CL,24.2,28.2,10.8,2.72,,,,,,0.76,,,,1.92,,,,,,,,,,,,,,,,,,,TW67,305965.331,2771812.824,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,306794.0439,2771606.579,1.21,105.39
台北捷運松山線DG168設計標補充地質鑽探與試驗,01016607DG168_SA-5,,,,S-22,38.5,39.0,CL,47.2,46.1,22.7,2.71,,,,,,1.42,,,,1.65,,,,,,,,,,,,,,,,,,,TW67,305965.331,2771812.824,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,306794.0439,2771606.579,1.21,105.39
台北捷運松山線DG168設計標補充地質鑽探與試驗,01016607DG168_SA-5,,,,S-23,40.0,40.5,SM,20.5,--,NP,2.66,,,,,,0.57,,,,2.04,,,,,,,,,,,,,,,,,,,TW67,305965.331,2771812.824,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,306794.0439,2771606.579,1.21,105.39
台北捷運松山線DG168設計標補充地質鑽探與試驗,01016607DG168_SA-5,,,,S-24,41.5,42.0,CL,24.3,30.9,13.9,2.72,,,,,,0.73,,,,1.95,,,,,,,,,,,,,,,,,,,TW67,305965.331,2771812.824,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,306794.0439,2771606.579,1.21,105.39
台北捷運松山線DG168設計標補充地質鑽探與試驗,01016607DG168_SA-5,,,,S-25,43.0,43.5,ML,21.0,--,NP,2.69,,,,,,0.57,,,,2.08,,,,,,,,,,,,,,,,,,,TW67,305965.331,2771812.824,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,306794.0439,2771606.579,1.21,105.39
台北捷運松山線DG168設計標補充地質鑽探與試驗,01016607DG168_SA-5,,,,S-26,44.5,45.0,ML,19.0,--,NP,2.69,,,,,,0.67,,,,1.91,,,,,,,,,,,,,,,,,,,TW67,305965.331,2771812.824,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,306794.0439,2771606.579,1.21,105.39
台北捷運松山線DG168設計標補充地質鑽探與試驗,01016607DG168_SA-5,,,,S-27,46.0,46.5,GM,10.3,--,NP,2.66,,,,,,0.37,,,,2.13,,,,,,,,,,,,,,,,,,,TW67,305965.331,2771812.824,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,306794.0439,2771606.579,1.21,105.39
台北捷運松山線DG168設計標補充地質鑽探與試驗,01016607DG168_SA-5,,,,S-28,47.5,48.0,CL,23.9,26.9,9.2,2.7,,,,,,0.64,,,,2.03,,,,,,,,,,,,,,,,,,,TW67,305965.331,2771812.824,,,,,,,,,,,,,,,,,,,,,,,,,,,>100,,,,306794.0439,2771606.579,1.21,105.39
,01016607DG168_SA-5,,,,,60.94,61.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,8+12+17,97.22,False,306794.0439,2771606.579,1.21,105.39
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-1,,,S-1,1.05,1.5,,39.8,,,,,,,,,,,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-2,,,S-2,2.55,3.0,CL,31.0,29.1,11.4,2.71,0,1,57,42,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-3,,,S-3,4.05,4.5,,35.0,,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-4,,,S-4,5.55,6.0,CL-ML,31.8,20.3,5.6,2.7,0,13,68,19,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-5,,,S-5,7.05,7.5,SM-SC,27.9,22.8,5.7,2.68,8,59,23,10,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-6,,,S-6,8.55,9.0,,24.3,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-7,,,S-7,10.05,10.5,CL,30.1,26.3,8.1,2.72,0,13,70,17,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-8,,,S-8,12.05,12.5,CL,31.1,25.2,8.6,2.71,0,4,69,27,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-9,,,S-9,13.55,14.0,,33.4,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-10,,,S-10,15.05,15.5,CL,38.2,34.6,12.2,2.73,0,1,48,51,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-11,,,S-11,16.55,17.0,,40.5,,,,,,,,,,,,,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,T-1,,,T-1,17.65,18.4,CL,40.7,39.4,17.3,2.74,0,2,67,31,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,UC-25,無圍壓縮試驗,UNCONF INED COMPRESSION TEST,T-1,17.65,18.4,,,,,,,,,,,,,,,,0.89,5.0,40.7,40.6,0.12,20.0,40.2,40.1,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-12,,,S-12,18.4,18.85,CL,38.3,38.8,16.5,2.74,0,1,52,47,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-13,,,S-13,20.05,20.5,,40.3,,,,,,,,,,,,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-14,,,S-14,21.55,22.0,CL,35.5,33.7,14.2,2.74,0,1,64,35,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-15,,,S-15,23.05,23.5,,31.4,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-37,S-16,,,S-16,24.55,25.0,CL,28.1,30,12.1,2.69,0,6,67,27,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,306650.7133,2771575.715,2.0,5.06
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-1,,,S-1,1.05,1.5,CL,30.3,40.4,16.5,2.72,0,23,56,21,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-2,,,S-2,2.55,3.0,CL,37.4,33.2,13.1,2.67,0,18,66,16,,,,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-3,,,S-3,4.05,4.5,ML,30.9,24.1,3.9,2.67,0,44,47,9,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-4,,,S-4,5.55,6.0,,29.7,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-5,,,S-5,7.05,7.5,SM,35.6,,,2.63,0,63,26,11,,,,,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-6,,,S-6,8.55,9.0,,30.1,,,,,,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-7,,,S-7,10.05,10.5,CL-ML,29.7,23.2,5.6,2.71,0,5,75,20,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-8,,,S-8,11.55,12.0,CL,31.9,27.8,7.5,2.7,0,2,70,28,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-9,,,S-9,14.05,14.5,,34.7,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-10,,,S-10,15.55,16.0,CL,36.6,32.5,10.1,2.7,0,4,59,37,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-11,,,S-11,17.05,17.5,,33.4,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-12,,,S-12,18.55,19.0,CL,38.8,39,16.1,2.72,0,2,60,38,,,,,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-13,,,S-13,20.05,20.5,,41.1,,,,,,,,,,,,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-14,,,S-14,21.55,22.0,CL,38.3,36.2,13.1,2.73,0,4,61,35,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-15,,,S-15,23.05,23.5,,40.4,,,,,,,,,,,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,T-1,,,T-1,24.0,24.75,CL,31.3,30.3,9.2,2.72,0,2,64,34,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306897.7226,2771606.535,3.5,4.09
,01016607SXUG1_SS-B-38,,,,,24.66,25.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2+2+4,61.26,False,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-16,,,S-16,26.05,26.5,CL,31.7,30.6,12,2.72,0,5,67,28,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-17,,,S-17,27.55,28.0,,27.3,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-18,,,S-18,29.05,29.5,CL,27.3,26.4,9.2,2.72,0,4,73,23,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-19,,,S-19,30.55,31.0,,32.0,,,,,,,,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-20,,,S-20,32.05,32.5,SM,24.0,,,2.74,0,77,18,5,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-21,,,S-21,33.55,34.0,CL,33.4,28.3,9,2.71,0,6,70,24,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-22,,,S-22,35.05,35.5,,27.9,,,,,,,,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-23,,,S-23,36.55,37.0,CL,28.6,27.4,8.6,2.7,0,6,76,18,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-24,,,S-24,38.05,38.5,,22.1,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,306897.7226,2771606.535,3.5,4.09
台北都會區捷運系統松山線地質調查,01016607SXUG1_SS-B-38,S-25,,,S-25,39.55,40.0,CL-ML,21.9,23.1,6.8,2.68,0,47,47,6,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,306897.7226,2771606.535,3.5,4.09
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-12,S-1-1,土壤一般物理性質試驗,,S-1,1.05,1.5,CL,31.6,31.9,12.6,2.71,0,7,55,38,1.92,0.86,0.0,0.001,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306598.7134,2771247.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-12,S-2-1,土壤一般物理性質試驗,,S-2,2.55,3.0,CL,33.5,32.3,11.7,2.71,0,3,44,53,1.89,0.91,0.0,0.0,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306598.7134,2771247.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-12,S-3-1,土壤一般物理性質試驗,,S-3,4.05,4.5,ML,31.1,,,2.69,0,10,78,12,1.92,0.84,0.004,0.012,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306598.7134,2771247.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-12,S-4-1,土壤一般物理性質試驗,,S-4,5.55,6.0,ML,29.4,,,2.69,0,14,72,14,1.95,0.79,0.003,0.011,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,306598.7134,2771247.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-12,S-5-1,土壤一般物理性質試驗,,S-5,7.05,7.5,SM,28.6,,,2.67,0,68,29,3,1.95,0.76,0.023,0.074,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,306598.7134,2771247.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-12,S-6-1,土壤一般物理性質試驗,,S-6,8.55,9.0,SM,30.5,,,2.67,0,63,34,3,1.92,0.81,0.023,0.072,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,306598.7134,2771247.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-12,S-7-1,土壤一般物理性質試驗,,S-7,10.4,10.85,CL,33.7,31.6,10.2,2.71,0,7,38,55,1.89,0.92,0.0,0.0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306598.7134,2771247.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-12,S-8-1,土壤一般物理性質試驗,,S-8,11.55,12.0,CL,34.2,32.7,11.9,2.71,0,4,39,57,1.87,0.94,0.0,0.0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306598.7134,2771247.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-12,S-9-1,土壤一般物理性質試驗,,S-9,13.05,13.5,CL,32.9,32.4,12,2.7,0,4,37,59,1.9,0.89,0.0,0.0,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306598.7134,2771247.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-12,S-10-1,土壤一般物理性質試驗,,S-10,14.55,15.0,CL,33.8,31.5,10.4,2.71,0,3,33,64,1.92,0.89,0.0,0.0,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,306598.7134,2771247.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-13,S-1-1,土壤一般物理性質試驗,,S-1,1.05,1.5,CL,29.7,30.4,11.7,2.7,0,9,48,43,1.95,0.8,0.0,0.001,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306611.7133,2771207.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-13,S-2-1,土壤一般物理性質試驗,,S-2,2.55,3.0,CL,34.9,32.5,12.2,2.71,0,4,53,43,1.92,0.91,0.0,0.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306611.7133,2771207.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-13,S-3-1,土壤一般物理性質試驗,,S-3,4.05,4.5,ML,33.3,,,2.69,0,18,74,8,1.88,0.91,0.008,0.019,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306611.7133,2771207.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-13,S-4-1,土壤一般物理性質試驗,,S-4,5.55,6.0,ML,32.3,,,2.67,0,18,71,11,1.9,0.86,0.004,0.015,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306611.7133,2771207.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-13,S-5-1,土壤一般物理性質試驗,,S-5,7.4,7.85,SM,30.6,,,2.67,0,54,42,4,1.94,0.8,0.022,0.05,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,306611.7133,2771207.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-13,S-6-1,土壤一般物理性質試驗,,S-6,8.55,9.0,SM,31.4,,,2.67,0,56,38,6,1.89,0.86,0.013,0.045,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,306611.7133,2771207.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-13,S-7-1,土壤一般物理性質試驗,,S-7,10.4,10.85,ML,32.8,,,2.69,0,10,76,14,1.87,0.91,0.002,0.012,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306611.7133,2771207.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-13,S-8-1,土壤一般物理性質試驗,,S-8,11.55,12.0,ML,32.5,,,2.69,0,11,72,17,1.93,0.85,0.001,0.011,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306611.7133,2771207.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-13,S-9-1,土壤一般物理性質試驗,,S-9,13.4,13.85,CL,33.9,31.6,12.4,2.71,0,2,46,52,1.89,0.92,0.0,0.0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,306611.7133,2771207.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-13,S-10-1,土壤一般物理性質試驗,,S-10,14.55,15.0,CL,34.6,33.4,12.6,2.71,0,1,52,47,1.9,0.92,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,306611.7133,2771207.756,,0.0
83年度次幹管及分支管地質鑽探工程第二標,03720051-832(96)_DH-14,S-1-1,土壤一般物理性質試驗,,S-1,1.05,1.5,SM,28.5,,,2.67,15,39,41,5,1.96,0.75,0.019,0.05,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,306599.7134,2771157.756,,0.0
